Elvira, sua nipote e fidanzata|ELAINE ALVAREZ|2015|10|Liegi, Opéra Royale de Wallonie: "Ernani"|Liegi, Opéra Royale de Wallonie|"Ernani"|Giuseppe Verdi
Giovanna, di lei nutrice|ALEXISE YERNA|2015|10|Liegi, Opéra Royale de Wallonie: "Ernani"|Liegi, Opéra Royale de Wallonie|"Ernani"|Giuseppe Verdi
Don Riccardo, scudiero del re|CARMELO DE GIOSA|2015|10|Liegi, Opéra Royale de Wallonie: "Ernani"|Liegi, Opéra Royale de Wallonie|"Ernani"|Giuseppe Verdi
Jago, scudiero di Don Ruy Gomez|ALEXEI GORBATCHEV|2015|10|Liegi, Opéra Royale de Wallonie: "Ernani"|Liegi, Opéra Royale de Wallonie|"Ernani"|Giuseppe Verdi
Nadir|DMITRY KORCHAK|2012|11|Napoli, Teatro San Carlo:"Les Pecheurs de Perles"|Napoli, Teatro San Carlo|"Les Pecheurs de Perles"|Georges Bizet
Zurga|DARIO SOLARI|2012|11|Napoli, Teatro San Carlo:"Les Pecheurs de Perles"|Napoli, Teatro San Carlo|"Les Pecheurs de Perles"|Georges Bizet
Leila|PATRIZIA CIOFI|2012|11|Napoli, Teatro San Carlo:"Les Pecheurs de Perles"|Napoli, Teatro San Carlo|"Les Pecheurs de Perles"|Georges Bizet
Nourabad|ROBERTO TAGLIAVINI|2012|11|Napoli, Teatro San Carlo:"Les Pecheurs de Perles"|Napoli, Teatro San Carlo|"Les Pecheurs de Perles"|Georges Bizet
Eugenia|ILARIA ZANETTI|2012|11|"Il filosofo di campagna" al Teatro Comunale di Belluno|-|-|Baldassarre Galuppi
Rinaldo|MAX BALDAN|2012|11|"Il filosofo di campagna" al Teatro Comunale di Belluno|-|-|Baldassarre Galuppi
Lesbina|GIORGIA CINCIRIPI|2012|11|"Il filosofo di campagna" al Teatro Comunale di Belluno|-|-|Baldassarre Galuppi
Don Tritemio|CARLO TORRIANI|2012|11|"Il filosofo di campagna" al Teatro Comunale di Belluno|-|-|Baldassarre Galuppi
Lena|CAMILLA ANTONINI|2012|11|"Il filosofo di campagna" al Teatro Comunale di Belluno|-|-|Baldassarre Galuppi
Capocchio|MATTEO MEZZARO|2012|11|"Il filosofo di campagna" al Teatro Comunale di Belluno|-|-|Baldassarre Galuppi
Mimo|PIERFRANCESCO BOSCHIN|2012|11|"Il filosofo di campagna" al Teatro Comunale di Belluno|-|-|Baldassarre Galuppi
Madama Butterfly (Cio-Cio San)|CELLIA COSTEA|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Suzuki|GIOVANNA LANZA|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Kate Pinkerton|ANNALISA SPROVIERI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
B.F. Pinkerton|GIUSEPPE VARANO|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Sharpless|DOMENICO BALZANI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Goro|SAVERIO PUGLIESE|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Il principe Yamadori/Il commissario imperiale|ANTONIO BARBAGALLO|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Lo zio Bonzo|MANRICO SIGNORINI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Yakusidé|CARLO CHECCHI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
L’ufficiale del registro|MATTIA ROSSI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
La madre di Cio-Cio San|MARIA DE MICHELI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
La cugina|LORETTA CARRIERI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Dolore|MATILDE FERRARI|2014|10|Brescia, Teatro Grande: "Madama Butterfly"|Brescia, Teatro Grande|"Madama Butterfly"|Giacomo Puccini
Sir Edgardo di Ravenswood|GIANLUCA TERRANOVA|2015|02|Genova, Teatro Carlo Felice: "Lucia di Lammermoor"|Genova, Teatro Carlo Felice|"Lucia di Lammermoor"|Gaetano Donizetti
Lord Enrico Ashton|STEFANO ANTONUCCI|2015|02|Genova, Teatro Carlo Felice: "Lucia di Lammermoor"|Genova, Teatro Carlo Felice|"Lucia di Lammermoor"|Gaetano Donizetti
Lord Arturo Bucklaw|ALESSANDRO FANTONI|2015|02|Genova, Teatro Carlo Felice: "Lucia di Lammermoor"|Genova, Teatro Carlo Felice|"Lucia di Lammermoor"|Gaetano Donizetti
Madama Butterfly/Cio-cio-san|AMARILLI NIZZA|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Suzuki|CHIARA CHIALLI|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
F.B.Pinkerton|LUCIANO GANCI|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Kate Pinkerton|SILVIA VERZIER|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Sharpless|FILIPPO POLINELLI|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Goro|GIANLUCA SORRENTINO|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Il principe Yamadori|MAKOTO KURAISHI|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Lo zio bonzo|PIETRO TOSCANO|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Il commissario imperiale|GIULIANO PELIZON|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
L’ufficiale del registro|GIOVANNI PALUMBO|2014|03|Trieste, Teatro Verdi:"Madama Butterfly"|Trieste, Teatro Verdi|"Madama Butterfly"|Giacomo Puccini
Rigoletto|SERGIO BOLOGNA|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Gilda|GABRIELLA COSTA|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Sparafucile|ANDREA MASTRONI|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Maddalena|ANNUNZIATA VESTRI|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Giovanna|ANNA VENTURI|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Il Conte di Monterone|FABRIZIO BEGGI|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Marullo|FILIPPO BALESTRA|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Borsa|GIAMPIERO DE PAOLI|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Il Conte di Ceprano|ALESSIO BIANCHINI|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
La Contessa|SIMONA MARCELLO|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Usciere di Corte|LORIS PURPURA|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Paggio della Duchessa|SIMONA PASINO|2013|03|Genova, Teatro Carlo Felice: "Rigoletto"|Genova, Teatro Carlo Felice|"Rigoletto"|Giuseppe Verdi
Marie|WALTRAUD MEIER|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Il Tamburmaggiore|STUART SKELTON|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Il Dottore|WALTER FINK|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Margret|WENDY WHITE|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Il pazzo|PHILIPPE CASTAGNER|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Un soldato|DANIEL CLARK SMITH|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Un cittadino|RAYMOND APARENTADO|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Il bambino di Marie|JOHN ALBERT|2011|05|Metropolitan Opera:"Wozzeck"|Metropolitan Opera|"Wozzeck"|-
Dandini|RICCARDO NOVARO|2016|04|"La Cenerentola" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"La Cenerentola"|Gioachino Rossini
Don Magnifico|PAOLO BORDOGNA|2016|04|"La Cenerentola" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"La Cenerentola"|Gioachino Rossini
Clorinda|MARINA BUCCIARELLI|2016|04|"La Cenerentola" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"La Cenerentola"|Gioachino Rossini
Tisbe|ANNUNZIATA VESTRI|2016|04|"La Cenerentola" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"La Cenerentola"|Gioachino Rossini
Alidoro|GIANLUCA MARGHERI|2016|04|"La Cenerentola" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"La Cenerentola"|Gioachino Rossini
Fiordiligi|ELENA MONTI|2012|11|Bergamo, Teatro Donizetti: "Così fan tutte"|Bergamo, Teatro Donizetti|"Così fan tutte"|Wolfgang Amadeus Mozart
Guglielmo|CHRISTIAN SENN|2012|11|Bergamo, Teatro Donizetti: "Così fan tutte"|Bergamo, Teatro Donizetti|"Così fan tutte"|Wolfgang Amadeus Mozart
Ferrando|ANICIO ZORZI GIUSTINIANI|2012|11|Bergamo, Teatro Donizetti: "Così fan tutte"|Bergamo, Teatro Donizetti|"Così fan tutte"|Wolfgang Amadeus Mozart
Despina|ROBERTA CANZIAN|2012|11|Bergamo, Teatro Donizetti: "Così fan tutte"|Bergamo, Teatro Donizetti|"Così fan tutte"|Wolfgang Amadeus Mozart
Don Alfonso|OMAR MONTANARI|2012|11|Bergamo, Teatro Donizetti: "Così fan tutte"|Bergamo, Teatro Donizetti|"Così fan tutte"|Wolfgang Amadeus Mozart
Madama Butterfly (Cio Cio San)|AMARILLI NIZZA|2016|04|"Madama Butterfly" al Teatro Comunale di Modena|Teatro Comunale di Modena|"Madama Butterfly"|Giacomo Puccini
Dolore|AGATA PASSERINI|2016|04|"Madama Butterfly" al Teatro Comunale di Modena|Teatro Comunale di Modena|"Madama Butterfly"|Giacomo Puccini
Floria Tosca|HUI HE|2014|11|"Tosca" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"Tosca"|Giacomo Puccini
Mario Cavaradossi|STEFANO SECCO|2014|11|"Tosca" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"Tosca"|Giacomo Puccini
Il barone Scarpia|ALBERTO MASTROMARINO|2014|11|"Tosca" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"Tosca"|Giacomo Puccini
Cesare Angelotti|CARLO STRIULI|2014|11|"Tosca" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"Tosca"|Giacomo Puccini
Il sagrestano|FABIO PREVIATI|2014|11|"Tosca" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"Tosca"|Giacomo Puccini
Spoletta|FRANCESCO PITTARI|2014|11|"Tosca" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"Tosca"|Giacomo Puccini
Sciarrone|DANIELE BONOMOLO|2014|11|"Tosca" al Teatro Massimo di Palermo|Teatro Massimo di Palermo|"Tosca"|Giacomo Puccini
Robert|BRYAN HYMEL|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Raimbaut|MARTIAL DEFONTAINE|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Alice|CARMEN GIANNATTASIO|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Isabelle|PATRIZIA CIOFI|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Bertran|ALASTAIR MILES|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Alberti|CARLO STRIULI|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Un Chevalier|ANGELO NARDINOCCHI|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Un heraut &#8211; le maitre de cerimonie|FRANCESCO PITTARI|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Un Chevalier|PAOLO GLORIANTE|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Une dame d&#8217;honneur|ELENA MEMOLI|2012|05|Salerno, Teatro Verdi: "Robert le diable"|Salerno, Teatro Verdi|"Robert le diable"|Giacomo Meyerbeer
Flora Bervoix|DANIELA INNAMORATI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Annina|MARIANGELA MARINI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Alfredo Germont|LEONARDO CAIMI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Giorgio Germont|SIMONE PIAZZOLA|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Gastone|ROBERTO JACHINI VIRGILI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Dr.Grenvil|MATTIA DENTI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Barone Douphol|MIHAIL DOGOTAR|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
D&#8217;Obigny|DAVIDE BARTOLUCCI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Giuseppe|MASSIMILIANO LUCIANI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Domestico di Flora|DAVIDE FILIPPONI|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Un commissionario|ALESSIO DE VECCHIS|2011|04|Ascoli Piceno:"La Traviata" si fa fiaba|Ascoli Piceno|"La Traviata" si fa fiaba|Giuseppe Verdi
Claudio|LORENZO REGAZZO|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Agrippina|ANN HALLENBERG|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Nerone|FLORIAN CEZAR QUATU|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Poppea|VERONICA CANGEMI|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Ottone|XAVIER SABATA|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Pallante|UGO GUAGLIARDO|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Narciso / Giunone|MILENA STORTI|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Lesbo|ROBERTO ABBONDANZA|2009|10|"Agrippina" torna a Venezia|-|-|Georg Friedrich Händel
Tristan|CHRISTIAN FRANZ|2012|10|Parigi, Salle Pleyel: "Tristan und Isolde"|Parigi, Salle Pleyel|"Tristan und Isolde"|-
Re Marke|PETER ROSE|2012|10|Parigi, Salle Pleyel: "Tristan und Isolde"|Parigi, Salle Pleyel|"Tristan und Isolde"|-
Isolde|NINA STEMME|2012|10|Parigi, Salle Pleyel: "Tristan und Isolde"|Parigi, Salle Pleyel|"Tristan und Isolde"|-
Kurwenal|DETLEF ROTH|2012|10|Parigi, Salle Pleyel: "Tristan und Isolde"|Parigi, Salle Pleyel|"Tristan und Isolde"|-
Brangäne|SARAH CONNOLLY|2012|10|Parigi, Salle Pleyel: "Tristan und Isolde"|Parigi, Salle Pleyel|"Tristan und Isolde"|-
Il Barone Scarpia|CLAUDIO SGURA|2013|08|Roma, Terme di Caracalla:"Tosca"|Roma, Terme di Caracalla|"Tosca"|Giacomo Puccini
Angelotti|ALESSANDRO GUERZONI|2013|08|Roma, Terme di Caracalla:"Tosca"|Roma, Terme di Caracalla|"Tosca"|Giacomo Puccini
Sciarrone|FRANCESCO VERNA|2013|08|Roma, Terme di Caracalla:"Tosca"|Roma, Terme di Caracalla|"Tosca"|Giacomo Puccini
Carceriere|ALESSANDRO FABBRI|2013|08|Roma, Terme di Caracalla:"Tosca"|Roma, Terme di Caracalla|"Tosca"|Giacomo Puccini
Aase / Solveig|TERESA FALLAI|2011|03|Verona, Teatro Filarmonico:"Peer Gynt"|Verona, Teatro Filarmonico|"Peer Gynt"|Edvard Grieg
Peer Gynt|DANIEL DWERRYHOUSE|2011|03|Verona, Teatro Filarmonico:"Peer Gynt"|Verona, Teatro Filarmonico|"Peer Gynt"|Edvard Grieg
Soprano|ELENA MONTI|2011|03|Verona, Teatro Filarmonico:"Peer Gynt"|Verona, Teatro Filarmonico|"Peer Gynt"|Edvard Grieg
Manon|AILYN PEREZ|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Des Grieux|VITTORIO GRIGOLO|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Lescaut|ARTUR RUCINSKI|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Conte Des Grieux|RAYMOND ACETO|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Guillot de Morfontaine|EMILIO SANCHEZ|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
de Brétigny|ANDREA PORTA|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Poussette|ILONA MATARADZE|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Javotte|EKATERINA METLOVA|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Rosette|NATALIA LUNAR|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Due guardie|GIOVANNI TRISTACCI|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Una cameriera|ALESSANDRA DELLA CROCE|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Il portiere del convento|JAEHWAN JEONG|2010|12|Valencia, Palau de Les Arts:"Manon"|Valencia, Palau de Les Arts|"Manon"|Jules Massenet
Mélisande|SANDRINE PIAU|2015|10|“Pelléas et Mélisande” inaugura la stagione dell’OSN RAI a Torino|-|-|-
Geneviève|KARAN ARMSTRONG|2015|10|“Pelléas et Mélisande” inaugura la stagione dell’OSN RAI a Torino|-|-|-
Pelléas|GUILLAUME ANDRIEUX|2015|10|“Pelléas et Mélisande” inaugura la stagione dell’OSN RAI a Torino|-|-|-
Il dottore / Il pastore|MAURO BORGIONI|2015|10|“Pelléas et Mélisande” inaugura la stagione dell’OSN RAI a Torino|-|-|-
Golaud|PAUL GAY|2015|10|“Pelléas et Mélisande” inaugura la stagione dell’OSN RAI a Torino|-|-|-
Arkël|ROBERT LLOYD|2015|10|“Pelléas et Mélisande” inaugura la stagione dell’OSN RAI a Torino|-|-|-
Don Bartolo|FILIPPO POLINELLI|2012|04|"Il Barbiere di Siviglia" al Petruzzelli di Bari|-|-|Gioachino Rossini
Rosina |EKATERINA METLOVA|2012|04|"Il Barbiere di Siviglia" al Petruzzelli di Bari|-|-|Gioachino Rossini
Figaro|JONATHAN BLESS|2012|04|"Il Barbiere di Siviglia" al Petruzzelli di Bari|-|-|Gioachino Rossini
Don Basilio|EVAN HUGHES|2012|04|"Il Barbiere di Siviglia" al Petruzzelli di Bari|-|-|Gioachino Rossini
Berta|NORAH GRAHAM SMITH|2012|04|"Il Barbiere di Siviglia" al Petruzzelli di Bari|-|-|Gioachino Rossini
Un Ufficiale|CARLO PROVENZANO|2012|04|"Il Barbiere di Siviglia" al Petruzzelli di Bari|-|-|Gioachino Rossini
Montezuma|FLAVIO OLIVER|2010|10|"Montezuma" a Città del Messico|-|-|Carl Heinrich Graun
Eupafórice|LOURDES AMBRIZ|2010|10|"Montezuma" a Città del Messico|-|-|Carl Heinrich Graun
Tezeuco|ROGELIO MARIN|2010|10|"Montezuma" a Città del Messico|-|-|Carl Heinrich Graun
Pilpatoé|LUCIA SALAS|2010|10|"Montezuma" a Città del Messico|-|-|Carl Heinrich Graun
Erissena|LINA LOPEZ|2010|10|"Montezuma" a Città del Messico|-|-|Carl Heinrich Graun
Cortés|ADRIAN GEORGE POPESCU|2010|10|"Montezuma" a Città del Messico|-|-|Carl Heinrich Graun
Narvéz|CHRISTOPHE CARRE|2010|10|"Montezuma" a Città del Messico|-|-|Carl Heinrich Graun
Jemima|FEDERICA BALDI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Caligola/Gattigre|GIANLUCA CIATTI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Sghemboexpress|ROBERTO COLOMBO|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Alonzo|SIMON DE ROSE|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Parsifal|TIZIANA EDINI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Jennytuttapois|STEFANIA FRATEPIETRO|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Macavity/Platone|LUCA GIACOMELLI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Cassandra|SILVANA ISOLANI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Mr.Mistofeles/Quazo|ALESSANDRO LANZILOTTI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Mangojerry|SALVATORE MARCHIONE|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Zampalesta|MARIA SILVIA ROLI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Ram Tam Taggher|ANDREA ROSSI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Exotica|LAURA SAFINA|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Jellilora/Occhibui|LOREDANA SARTORI|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Munkostrap|ANDREA VERZICCO|2010|12|Modena, Teatro Comunale:"Cats"|Modena, Teatro Comunale|"Cats"|-
Gamberotto|BRUNO DE SIMONE|2008|10|Rossini Opera Festival 2008:"L'equivoco stravagante" |Rossini Opera Festival 2008|"L'equivoco stravagante"|Gioachino Rossini
Buralicchio|MARCO VINCO|2008|10|Rossini Opera Festival 2008:"L'equivoco stravagante" |Rossini Opera Festival 2008|"L'equivoco stravagante"|Gioachino Rossini
Ermanno|DMITRY KORCHAK|2008|10|Rossini Opera Festival 2008:"L'equivoco stravagante" |Rossini Opera Festival 2008|"L'equivoco stravagante"|Gioachino Rossini
Rosalia|AMANDA FORSYTHE|2008|10|Rossini Opera Festival 2008:"L'equivoco stravagante" |Rossini Opera Festival 2008|"L'equivoco stravagante"|Gioachino Rossini
Frontino|RICARDO MIRABELLI|2008|10|Rossini Opera Festival 2008:"L'equivoco stravagante" |Rossini Opera Festival 2008|"L'equivoco stravagante"|Gioachino Rossini
Gisela|VANESSA GOIKOETXEA|2015|01|Palermo, Teatro Massimo: "Gisela!"|Palermo, Teatro Massimo|"Gisela!"|Hans Werner Henze
Gennaro Esposito|ROBERTO DE BIASIO|2015|01|Palermo, Teatro Massimo: "Gisela!"|Palermo, Teatro Massimo|"Gisela!"|Hans Werner Henze
Hanspeter Schluckebier|LUCIO GALLO|2015|01|Palermo, Teatro Massimo: "Gisela!"|Palermo, Teatro Massimo|"Gisela!"|Hans Werner Henze
Amalia|MARIA AGRESTA|2013|01|La “solita forma” nei Masnadieri|-|-|Giuseppe Verdi
Arminio|CRISTIANO OLIVIERI|2013|01|La “solita forma” nei Masnadieri|-|-|Giuseppe Verdi
Moser|CRISTIAN SAITTA|2013|01|La “solita forma” nei Masnadieri|-|-|Giuseppe Verdi
Alfieri|JOHN DEL CARLO|2011|02|Roma, Teatro dell'Opera:"Uno sguardo dal ponte"|Roma, Teatro dell'Opera|"Uno sguardo dal ponte"|William Bolcom
Eddi Carbone|KIM JOSEPHSON|2011|02|Roma, Teatro dell'Opera:"Uno sguardo dal ponte"|Roma, Teatro dell'Opera|"Uno sguardo dal ponte"|William Bolcom
Luis|DALE TRAVIS|2011|02|Roma, Teatro dell'Opera:"Uno sguardo dal ponte"|Roma, Teatro dell'Opera|"Uno sguardo dal ponte"|William Bolcom
